City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
233,kidal,18.4411,1.4078,34.7,27,40,11.55,ML,1694462967
234,pisco,-13.7,-76.2167,23.03,60,0,4.63,PE,1694462967
235,sitangkai,4.6628,119.3928,27.9,76,59,4.18,PH,1694462968
236,lunao,8.8503,125.0564,25.69,84,96,1.39,PH,1694462968
237,nabire,-3.3667,135.4833,23.89,93,100,1.63,ID,1694462968
238,gannan,47.9147,123.5031,8.04,79,0,2.82,CN,1694462969
239,an nimas,19.1455,42.1201,20.37,56,52,0.98,SA,1694462969
240,isangel,-19.55,169.2667,21.77,79,100,3.9,VU,1694462969
241,flin flon,54.7682,-101.865,18.13,36,6,3.87,CA,1694462969
242,ceeldheer,3.8488,47.1806,25.27,84,48,6.57,SO,1694462970
243,litchfield,41.7668,-73.2501,25.59,88,69,0.86,US,1694462759
244,coquimbo,-29.9533,-71.3436,19.85,63,0,7.72,CL,1694462449
245,vatutine,49.015,31.0621,16.11,50,90,2.67,UA,1694462970
246,ursulo galvan,22.7333,-98.3,36.95,43,0,2.61,MX,1694462971
247,west livingston,30.6983,-95.0019,35.01,34,2,1.09,US,1694462971
248,santa isabel,-23.3156,-46.2214,29.84,38,0,2.53,BR,1694462971
249,chonchi,-42.6128,-73.8092,11.73,75,74,2.85,CL,1694462971
250,am timan,11.0297,20.2827,24.77,85,13,2.27,TD,1694462972
251,northam,51.0333,-4.2167,17.56,94,6,2.19,GB,1694462972
252,tongchuanshi,35.0806,109.0897,19.17,73,100,0.15,CN,1694462972
253,wagar,16.1525,36.2032,28.87,52,100,3.3,SD,1694462973
254,uenohara,35.6167,139.1167,24.27,92,30,1.01,JP,1694462973
255,noble,35.1392,-97.3948,26.77,58,100,4.63,US,1694462973
256,port alfred,-33.5906,26.891,10.1,79,68,2.68,ZA,1694462973
257,dwarka,22.2394,68.9678,27.1,84,52,5.19,IN,1694462973
258,ringkobing,56.0901,8.244,18.9,95,93,4.1,DK,1694462974
259,quang ngai,15.1167,108.8,26.32,76,100,2.22,VN,1694462974
260,limassol,34.675,33.0333,26.04,78,0,2.06,CY,1694462974
261,hami,42.8,93.45,25.57,21,93,1.74,CN,1694462974
262,egilsstadir,65.2653,-14.3948,2.15,79,18,2.02,IS,1694462975
263,peniche,39.3558,-9.3811,20.16,93,0,1.44,PT,1694462975
264,huayin,34.5675,110.0921,21.41,81,100,1.05,CN,1694462976
265,de aar,-30.6497,24.0123,3.49,51,2,6.5,ZA,1694462977
266,maffra,-37.9667,146.9833,8.13,82,100,1.79,AU,1694462977
267,marshfield,44.6689,-90.1718,18.49,63,75,4.63,US,1694462977
268,arkhipo-osipovka,44.37,38.52,16.92,54,1,5.83,RU,1694462978
269,as sulayyil,20.4607,45.5779,32.68,12,89,2.48,SA,1694462978
270,bandon,51.7469,-8.7425,15.77,90,100,5.71,IE,1694462978
271,chenzhou,25.8,113.0333,23.36,94,86,1.75,CN,1694462978
272,west island,-12.1568,96.8225,24.99,78,40,5.66,CC,1694462979
273,kingston,17.997,-76.7936,31.53,74,75,7.72,JM,1694462550
274,qusmuryn,52.4503,64.6311,11.98,88,100,10.03,KZ,1694462979
275,labytnangi,66.6572,66.4183,11.44,79,10,2.63,RU,1694462979
276,honavar,14.2833,74.45,24.93,91,100,2.42,IN,1694462980
277,arkhangel'sk,64.5401,40.5433,15.26,82,100,2.32,RU,1694462980
278,awash,8.9833,40.1667,26.99,50,90,4.64,ET,1694462980
279,waat,51.1454,6.4958,24.94,80,75,1.03,DE,1694462980
280,xiaoweizhai,26.1903,107.5125,21.19,98,100,1.15,CN,1694462981
281,la rinconada,37.4873,-5.9826,25.03,63,94,1.79,ES,1694462981
282,mejit,10.2753,170.8646,28.62,79,96,8.87,MH,1694462981
283,umm kaddadah,13.6017,26.6876,32.88,41,83,6.74,SD,1694462981
284,bojnurd,37.4747,57.329,17.91,51,0,1.18,IR,1694462982
285,tiko,4.0745,9.3699,25.91,90,98,1.97,CM,1694462982
286,kristiansund,63.1115,7.732,14.03,88,75,9.77,NO,1694462964
287,ancud,-41.8697,-73.8203,9.26,83,82,5.5,CL,1694462982
288,charlottetown,46.2352,-63.1267,23.21,90,100,3.6,CA,1694462429
289,bodo,67.28,14.405,13.02,88,75,2.06,NO,1694462984
290,visavadar,21.3833,70.6833,23.96,92,22,2.91,IN,1694462984
291,mananjary,-21.2167,48.3333,20.22,88,0,3.66,MG,1694462984
292,dhidhdhoo,6.8833,73.1,27.11,71,100,1.4,MV,1694462985
293,victoria,22.2855,114.1577,26.85,92,100,4.92,HK,1694462807
294,trincomalee,8.5711,81.2335,26.91,77,100,8.4,LK,1694462985
295,broken hill,-31.95,141.4333,10.12,64,1,2.82,AU,1694462985
296,mandal,25.45,74.5667,26.58,61,100,4.67,IN,1694462986
297,port lincoln,-34.7333,135.8667,14.01,48,28,3.58,AU,1694462986
298,mao,39.8885,4.2658,24.31,88,0,2.06,ES,1694462986
299,meridian,43.6121,-116.3915,33.07,29,0,3.09,US,1694462943
300,shalkar,47.8288,59.6258,11.9,65,41,5.36,KZ,1694462986
301,devils lake,48.1128,-98.8651,17.06,72,75,1.54,US,1694462987
302,ola,59.5833,151.2833,7.08,80,18,1.37,RU,1694462987
303,st. john's,47.5649,-52.7093,17.31,86,75,3.6,CA,1694462987
304,nebraska city,40.6767,-95.8592,24.7,37,100,3.08,US,1694462987
305,bandrele,-12.9067,45.1914,23.86,83,0,1.54,YT,1694462987
306,mabaruma,8.2,-59.7833,31.04,62,33,3.78,GY,1694462988
307,hibbing,47.4272,-92.9377,19.12,51,100,0.0,US,1694462988
308,bude,50.8243,-4.5413,18.33,90,33,2.11,GB,1694462988
309,borogontsy,62.6683,131.1683,1.26,96,85,1.35,RU,1694462988
310,college,64.8569,-147.8028,8.37,94,100,2.57,US,1694462989
311,roccella ionica,38.322,16.4009,23.62,66,15,3.0,IT,1694462989
312,sanchazi,42.0817,126.6003,11.28,90,48,0.66,CN,1694462989
313,riachao das neves,-11.7461,-44.91,33.51,22,0,3.1,BR,1694462989
314,shimoda,34.6667,138.95,24.5,84,34,1.54,JP,1694462990
315,tadine,-21.55,167.8833,20.34,78,19,5.33,NC,1694462990
316,mossel bay,-34.1831,22.146,10.45,59,50,5.51,ZA,1694462990
317,inari,68.906,27.0288,10.11,89,100,3.91,FI,1694462990
318,bataipora,-22.2953,-53.2711,32.58,35,0,2.34,BR,1694462991
319,kincardine,56.0667,-3.7167,16.07,89,100,2.99,GB,1694462991
320,takhtamukay,44.9215,38.9958,13.84,56,0,2.0,RU,1694462991
321,walvis bay,-22.9575,14.5053,12.27,58,0,9.09,NA,1694462991
322,vilyuysk,63.7553,121.6247,2.84,71,97,2.35,RU,1694462992
